Time_s,ADC
3.29,49
3.29,47
3.29,47
3.29,50
3.3,52
3.3,53
3.3,54
3.3,53
3.3,52
3.3,51
3.31,50
3.31,50
3.31,49
3.31,48
3.31,49
3.31,49
3.31,50
3.32,50
3.32,49
3.32,48
3.32,47
3.32,48
3.32,48
3.33,47
3.33,47
3.33,48
3.33,48
3.33,50
3.33,52
3.34,51
3.34,52
3.34,52
3.34,51
3.34,51
3.34,50
3.34,50
3.35,51
3.35,51
3.35,52
3.35,51
3.35,51
3.35,49
3.35,49
3.36,49
3.36,49
3.36,48
3.36,50
3.36,53
3.36,55
3.37,56
3.37,55
3.37,54
3.37,53
3.37,53
3.37,54
3.38,56
3.38,56
3.38,56
3.38,57
3.38,61
3.38,63
3.38,62
3.39,62
3.39,63
3.39,62
3.39,61
3.39,60
3.39,58
3.4,60
3.4,60
3.4,60
3.4,60
3.4,59
3.4,58
3.4,57
3.41,56
3.41,55
3.41,54
3.41,53
3.41,54
3.41,54
3.42,55
3.42,55
3.42,54
3.42,53
3.42,52
3.42,53
3.43,52
3.43,52
3.43,51
3.43,52
3.43,51
3.43,55
3.43,56
3.44,55
3.44,56
3.44,55
3.44,56
3.44,56
3.44,54
3.44,56
3.45,60
3.45,62
3.45,63
3.45,62
3.45,60
3.45,59
3.46,58
3.46,58
3.46,57
3.46,56
3.46,56
3.46,56
3.47,56
3.47,56
3.47,56
3.47,55
3.47,54
3.47,54
3.47,53
3.48,52
3.48,53
3.48,55
3.48,56
3.48,57
3.48,57
3.48,56
3.49,54
3.49,54
3.49,55
3.49,55
3.49,53
3.49,53
3.5,54
3.5,57
3.5,63
3.5,64
3.5,63
3.5,64
3.51,63
3.51,63
3.51,62
3.51,61
3.51,60
3.51,59
3.51,58
3.52,57
3.52,58
3.52,57
3.52,56
3.52,55
3.52,54
3.53,57
3.53,60
3.53,64
3.53,66
3.53,68
3.53,69
3.53,68
3.54,67
3.54,66
3.54,65
3.54,63
3.54,62
3.54,61
3.55,62
3.55,61
3.55,62
3.55,62
3.55,61
3.55,60
3.55,60
3.56,59
3.56,58
3.56,56
3.56,59
3.56,62
3.56,65
3.57,67
3.57,68
3.57,66
3.57,66
3.57,65
3.57,64
3.57,63
3.58,61
3.58,61
3.58,61
3.58,60
3.58,61
3.58,61
3.59,62
3.59,65
3.59,64
3.59,63
3.59,61
3.59,61
3.6,63
3.6,63
3.6,64
3.6,65
3.6,63
3.6,62
3.6,61
3.61,61
3.61,61
3.61,60
3.61,58
3.61,58
3.61,60
3.61,63
3.62,64
3.62,62
3.62,63
3.62,63
3.62,62
3.62,60
