Time_s,ADC
2.6,227
2.6,226
2.6,226
2.6,219
2.61,213
2.61,209
2.61,207
2.61,202
2.61,196
2.61,189
2.61,183
2.62,179
2.62,176
2.62,171
2.62,168
2.62,166
2.62,164
2.63,163
2.63,160
2.63,158
2.63,156
2.63,154
2.63,154
2.63,151
2.64,148
2.64,149
2.64,149
2.64,147
2.64,144
2.64,142
2.65,139
2.65,135
2.65,132
2.65,131
2.65,127
2.65,125
2.66,125
2.66,126
2.66,124
2.66,124
2.66,126
2.66,123
2.67,120
2.67,120
2.67,119
2.67,118
2.67,123
2.67,125
2.67,124
2.68,120
2.68,118
2.68,116
2.68,114
2.68,117
2.68,120
2.69,119
2.69,116
2.69,114
2.69,114
2.69,114
2.69,111
2.7,110
2.7,109
2.7,109
2.7,110
2.7,108
2.7,106
2.71,106
2.71,105
2.71,106
2.71,104
2.71,103
2.71,101
2.71,100
2.72,102
2.72,102
2.72,99
2.72,99
2.72,99
2.72,102
2.73,102
2.73,101
2.73,100
2.73,99
2.73,99
2.73,100
2.74,98
2.74,95
2.74,94
2.74,93
2.74,95
2.74,95
2.75,94
2.75,95
2.75,95
2.75,96
2.75,97
2.75,95
2.75,95
2.76,94
2.76,95
2.76,95
2.76,95
2.76,101
2.76,109
2.76,116
2.77,117
2.77,123
2.77,126
2.77,126
2.77,126
2.78,125
2.78,123
2.78,120
2.78,119
2.78,117
2.78,118
2.78,116
2.79,113
2.79,109
2.79,108
2.79,107
2.79,107
2.79,105
2.8,104
2.8,104
2.8,104
2.8,106
2.8,105
2.8,103
2.8,101
2.81,101
2.81,102
2.81,102
2.81,100
2.81,98
2.81,97
2.82,97
2.82,98
2.82,95
2.82,94
2.82,93
2.82,93
2.83,94
2.83,93
2.83,91
2.83,89
2.83,88
2.83,90
2.83,92
2.84,90
2.84,88
2.84,89
2.84,90
2.84,92
2.84,90
2.85,88
2.85,88
2.85,90
2.85,94
2.85,94
2.85,91
2.85,92
2.86,90
2.86,87
2.86,86
2.86,85
2.86,84
2.86,82
2.87,81
2.87,84
2.87,83
2.87,81
2.87,81
2.87,84
2.88,88
2.88,90
2.88,89
2.88,94
2.88,97
2.88,96
2.88,94
2.89,94
2.89,93
2.89,91
2.89,90
2.89,87
2.89,86
2.89,85
2.9,83
2.9,80
2.9,82
2.9,85
2.9,83
2.9,83
2.91,80
2.91,82
2.91,87
2.91,87
2.91,88
2.91,90
2.92,93
2.92,100
2.92,100
2.92,100
2.92,100
2.92,101
2.92,103
2.93,105
2.93,103
2.93,104
2.93,105
2.93,105
2.93,104
2.94,101
2.94,101
2.94,98
2.94,96
2.94,99
2.94,102
2.95,104
2.95,105
2.95,105
2.95,110
2.95,110
2.95,108
2.96,106
2.96,103
2.96,109
2.96,112
2.96,109
2.96,108
2.96,107
2.97,104
2.97,103
2.97,105
2.97,106
2.97,112
2.97,115
2.98,114
2.98,118
2.98,122
2.98,124
2.98,123
2.98,122
2.98,119
2.99,116
2.99,114
2.99,113
2.99,114
2.99,112
3.0,111
3.0,109
3.0,106
3.0,105
3.0,105
3.0,102
3.0,99
3.01,98
3.01,99
3.01,100
3.01,99
3.01,99
3.01,99
3.02,98
3.02,98
3.02,95
3.02,94
3.02,92
3.02,89
3.02,91
3.03,97
3.03,96
3.03,99
3.03,100
3.03,99
3.03,100
3.04,100
3.04,99
3.04,103
3.04,108
3.04,109
3.04,106
3.05,103
3.05,102
3.05,104
3.05,115
3.05,123
3.05,121
3.05,121
3.06,118
3.06,117
3.06,114
3.06,114
3.06,114
3.06,117
3.07,122
3.07,120
3.07,124
3.07,122
3.07,132
3.07,137
3.08,139
3.08,139
3.08,143
3.08,152
3.08,150
3.08,149
3.09,155
3.09,161
3.09,162
3.09,158
3.09,155
3.09,152
3.09,148
3.1,145
3.1,142
3.1,137
3.1,133
3.1,131
3.1,134
3.11,131
3.11,130
3.11,129
3.11,128
3.11,129
3.11,126
3.12,122
3.12,119
3.12,116
3.12,117
3.12,115
3.12,112
3.13,112
3.13,118
3.13,124
3.13,124
3.13,135
3.13,138
3.13,140
3.14,138
3.14,142
3.14,153
3.14,157
3.14,157
3.14,162
3.15,161
3.15,166
3.15,167
3.15,171
3.15,180
3.15,184
3.15,179
3.16,199
3.16,208
3.16,202
3.16,202
3.16,207
3.17,206
3.17,211
3.17,215
3.17,223
3.17,229
3.17,226
3.17,225
3.18,237
3.18,237
3.18,242
3.18,247
3.18,251
3.18,252
3.19,245
3.19,239
3.19,233
3.19,230
3.19,226
3.19,237
3.2,240
3.2,248
3.2,247
3.2,265
3.2,281
3.2,285
3.21,276
3.21,267
3.21,262
3.21,262
3.21,261
3.21,266
3.21,282
3.22,287
3.22,301
3.22,329
3.22,342
3.22,336
3.22,326
3.23,328
3.23,328
3.23,333
3.23,329
3.23,330
3.23,331
3.24,322
3.24,320
3.24,329
3.24,328
3.24,329
3.24,322
3.25,317
3.25,313
3.25,328
3.25,351
3.25,354
3.25,402
3.25,441
3.26,439
3.26,464
3.26,488
3.26,487
3.26,485
3.26,491
3.27,487
3.27,488
3.27,480
3.27,467
3.27,477
3.27,473
3.28,487
3.28,497
3.28,490
3.28,519
3.28,538
3.28,532
3.28,548
3.29,539
3.29,523
3.29,516
3.29,506
3.29,502
3.3,487
3.3,471
3.3,457
3.3,444
3.3,442
3.3,444
3.3,435
3.31,423
3.31,412
3.31,405
3.31,403
3.31,394
3.31,405
3.32,427
3.32,424
3.32,434
3.32,429
3.32,416
3.32,418
3.32,412
3.33,422
3.33,421
3.33,427
3.33,420
3.33,424
3.34,425
3.34,420
3.34,413
3.34,434
3.34,437
3.34,452
3.34,452
3.35,470
3.35,476
3.35,489
3.35,476
3.35,469
3.35,465
3.36,469
3.36,470
3.36,476
3.36,514
3.36,515
3.36,509
3.36,509
3.37,502
3.37,500
3.37,500
3.37,492
3.37,481
3.38,470
3.38,461
3.38,452
3.38,439
3.38,440
3.38,440
3.38,427
3.39,418
3.39,410
3.39,402
3.39,390
3.39,384
3.39,379
3.4,369
3.4,360
3.4,365
3.4,368
3.4,376
3.4,377
3.4,367
3.41,366
3.41,359
3.41,348
3.41,339
3.41,328
3.42,321
3.42,322
3.42,319
3.42,313
3.42,317
3.42,311
3.42,302
3.43,295
3.43,294
3.43,313
3.43,320
3.43,344
3.43,348
3.44,345
3.44,350
3.44,345
3.44,345
3.44,335
3.44,325
3.45,316
3.45,311
3.45,322
3.45,318
3.45,318
3.45,319
3.45,319
3.46,348
3.46,344
3.46,338
3.46,329
3.46,324
3.46,323
3.47,319
3.47,320
3.47,312
3.47,307
3.47,346
3.47,363
3.48,378
3.48,386
3.48,396
3.48,394
3.48,391
3.48,387
3.49,387
3.49,381
3.49,372
3.49,359
3.49,348
3.49,340
3.49,335
3.5,356
3.5,370
3.5,372
3.5,366
3.5,364
3.5,362
3.51,361
3.51,354
3.51,351
3.51,344
3.51,337
3.51,330
3.52,331
3.52,336
3.52,332
3.52,326
3.52,320
3.52,321
3.53,321
3.53,315
3.53,312
3.53,308
3.53,309
3.53,326
3.53,332
3.54,343
3.54,335
3.54,327
3.54,317
3.54,307
3.54,299
3.55,296
3.55,302
3.55,325
3.55,335
3.55,336
3.55,347
3.56,369
3.56,364
3.56,361
3.56,383
3.56,393
3.56,394
3.57,412
3.57,409
3.57,406
3.57,399
3.57,395
3.57,394
3.57,430
3.58,427
3.58,438
3.58,431
3.58,427
3.58,414
3.59,402
3.59,405
3.59,398
3.59,407
3.59,411
3.59,404
3.59,410
3.6,423
3.6,415
3.6,406
3.6,419
3.6,417
3.6,406
3.61,423
3.61,423
3.61,436
3.61,440
3.61,441
3.61,435
3.61,435
3.62,453
3.62,469
3.62,480
3.62,479
3.62,478
3.62,467
3.63,472
3.63,475
3.63,462
3.63,462
3.63,464
3.63,467
3.64,457
3.64,450
3.64,440
3.64,431
3.64,422
3.64,424
3.65,420
3.65,414
3.65,408
3.65,405
